tree_id,name,source_prefab_name,source_prefab_index,source_prefab_path,x,y,z,rotation_y,scale_x,scale_y,scale_z,height,radius,bbox_size_x,bbox_size_y,bbox_size_z,renderer_count,collider_count
815,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,728.7906,131.1270,728.4976,286.7782,1.0000,1.0000,1.0000,22.4601,12.0089,20.7513,22.4601,24.0178,1,1
816,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,387.9177,114.4402,282.8825,201.4664,1.0000,1.0000,1.0000,22.8586,11.5510,23.1019,22.8586,21.4887,1,1
817,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,285.4200,149.6588,119.8120,174.2043,1.0000,1.0000,1.0000,23.5764,10.2015,19.7207,23.5764,20.4029,1,1
818,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,34.9895,149.0218,841.5520,158.9029,1.0000,1.0000,1.0000,22.4601,12.3126,24.6251,22.4601,21.8263,1,1
819,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,51.0920,102.6073,574.8413,164.0584,1.0000,1.0000,1.0000,22.8586,11.1191,22.2381,22.8586,20.2757,1,1
820,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,656.4502,150.4683,796.5522,358.5845,1.0000,1.0000,1.0000,20.4645,10.6929,19.1035,20.4645,21.3858,1,1
821,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,177.6691,89.3147,493.7938,282.9250,1.0000,1.0000,1.0000,22.4601,11.6804,19.6926,22.4601,23.3607,1,1
822,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,916.2431,109.1296,456.8960,40.0857,1.0000,1.0000,1.0000,23.5764,12.9203,25.7482,23.5764,25.8407,1,1
823,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,35.5306,149.8168,180.2342,15.7675,1.0000,1.0000,1.0000,23.5764,11.4280,22.3289,23.5764,22.8560,1,1
824,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,384.0067,132.4264,598.1202,40.1334,1.0000,1.0000,1.0000,23.5764,12.9210,25.7505,23.5764,25.8421,1,1
825,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,756.6436,104.4403,669.1589,104.7665,1.0000,1.0000,1.0000,22.4601,11.8440,20.2100,22.4601,23.6881,1,1
826,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,950.8330,121.1252,62.0610,123.5462,1.0000,1.0000,1.0000,22.8586,12.1174,23.4325,22.8586,24.2348,1,1
827,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,88.2506,107.6148,782.4592,295.3266,1.0000,1.0000,1.0000,22.8586,11.7893,22.2183,22.8586,23.5785,1,1
828,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,393.1065,127.8683,223.1275,238.2189,1.0000,1.0000,1.0000,22.4601,12.7606,23.9416,22.4601,25.5212,1,1
829,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,594.8668,104.8199,551.1476,270.2010,1.0000,1.0000,1.0000,22.8586,9.3395,15.8321,22.8586,18.6791,1,1
830,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,491.7738,102.7297,839.4356,251.3434,1.0000,1.0000,1.0000,22.4601,12.1495,21.2337,22.4601,24.2989,1,1
831,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,143.6675,117.0410,442.7431,168.7762,1.0000,1.0000,1.0000,23.5764,10.9100,21.2199,23.5764,21.8199,1,1
832,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,912.5014,88.0585,616.4192,79.3674,1.0000,1.0000,1.0000,22.4601,11.4597,19.0201,22.4601,22.9194,1,1
833,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,679.1234,132.9421,610.1047,28.8817,1.0000,1.0000,1.0000,23.5764,12.5109,24.7221,23.5764,25.0217,1,1
834,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,271.1801,147.0915,148.3209,37.7561,1.0000,1.0000,1.0000,22.4601,12.8186,25.6373,22.4601,24.7663,1,1
835,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,125.5149,158.6550,978.3178,196.5264,1.0000,1.0000,1.0000,23.5764,11.5076,22.5007,23.5764,23.0152,1,1
836,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,732.6006,160.5870,467.3688,226.8995,1.0000,1.0000,1.0000,22.4601,12.7525,25.2761,22.4601,25.5051,1,1
837,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,880.0504,141.3534,133.4097,166.5295,1.0000,1.0000,1.0000,22.4601,11.7301,23.4602,22.4601,19.8480,1,1
838,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,80.4191,94.9653,586.9900,205.8551,1.0000,1.0000,1.0000,23.5764,12.3174,24.2807,23.5764,24.6347,1,1
839,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,696.3990,149.8201,561.8411,73.8965,1.0000,1.0000,1.0000,22.8586,11.1332,20.3140,22.8586,22.2664,1,1
840,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,443.4167,97.3938,697.4480,132.1325,1.0000,1.0000,1.0000,23.5764,12.9421,25.8842,23.5764,25.8302,1,1
841,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,353.1491,138.0901,725.0461,297.9023,1.0000,1.0000,1.0000,22.8586,11.9186,22.6493,22.8586,23.8371,1,1
842,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,727.9348,147.9117,876.7876,207.3276,1.0000,1.0000,1.0000,22.8586,11.8918,23.7836,22.8586,22.5570,1,1
843,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,788.3627,154.3527,40.9832,264.0204,1.0000,1.0000,1.0000,20.4645,11.3779,22.7559,20.4645,20.6716,1,1
844,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,950.4681,122.2676,451.0839,299.0442,1.0000,1.0000,1.0000,20.4645,13.6634,27.3267,20.4645,26.4167,1,1
845,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,126.4231,94.6895,233.8575,340.0766,1.0000,1.0000,1.0000,23.5764,11.8390,23.2206,23.5764,23.6781,1,1
846,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,538.6849,92.0606,117.1683,247.8216,1.0000,1.0000,1.0000,23.5764,12.0361,24.0722,23.5764,23.6536,1,1
847,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,316.5532,119.6886,651.8129,280.2312,1.0000,1.0000,1.0000,20.4645,11.9512,23.9025,20.4645,22.0146,1,1
848,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,126.3133,116.7148,696.7102,331.3170,1.0000,1.0000,1.0000,22.4601,12.6758,25.3516,22.4601,23.4110,1,1
849,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,972.9297,125.9453,105.1952,186.2725,1.0000,1.0000,1.0000,22.4601,10.9898,21.9796,22.4601,17.6581,1,1
850,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,246.3765,123.0333,641.5118,184.1077,1.0000,1.0000,1.0000,23.5764,9.9622,19.2178,23.5764,19.9243,1,1
851,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,919.5720,86.0825,310.6086,96.0032,1.0000,1.0000,1.0000,22.4601,10.9587,17.5706,22.4601,21.9173,1,1
852,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,536.5635,123.5836,203.9816,288.2076,1.0000,1.0000,1.0000,20.4645,12.8471,25.6942,20.4645,24.2019,1,1
853,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,628.5271,154.6139,730.8041,276.4522,1.0000,1.0000,1.0000,23.5764,10.2921,20.5843,23.5764,19.9117,1,1
854,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,198.1540,125.7678,605.8591,149.5616,1.0000,1.0000,1.0000,22.8586,12.0224,24.0447,22.8586,23.0289,1,1
855,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,371.9727,121.8549,273.3994,220.3586,1.0000,1.0000,1.0000,22.4601,12.8004,25.6007,22.4601,25.0418,1,1
856,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,343.8846,126.6396,634.5327,42.5060,1.0000,1.0000,1.0000,22.8586,12.1914,24.3828,22.8586,24.2070,1,1
857,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,632.4882,122.8648,915.8549,190.9112,1.0000,1.0000,1.0000,20.4645,12.0369,22.2183,20.4645,24.0738,1,1
858,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,174.1910,128.1024,391.8720,196.7622,1.0000,1.0000,1.0000,20.4645,12.7027,23.8392,20.4645,25.4055,1,1
859,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,389.3421,128.6417,964.8691,260.6459,1.0000,1.0000,1.0000,23.5764,10.6767,21.3533,23.5764,20.7243,1,1
860,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,297.5898,110.6415,975.4214,359.7640,1.0000,1.0000,1.0000,22.8586,9.3443,18.6886,22.8586,15.8435,1,1
861,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,698.4919,141.5580,858.1984,133.7460,1.0000,1.0000,1.0000,23.5764,12.9476,25.8952,23.5764,25.8716,1,1
862,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,816.0716,100.0246,249.0973,161.8143,1.0000,1.0000,1.0000,22.4601,12.1154,24.2309,22.4601,21.1149,1,1
863,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,118.1208,91.3503,545.6372,314.7742,1.0000,1.0000,1.0000,20.4645,13.9774,27.9547,20.4645,27.9417,1,1
864,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,907.9409,154.3453,971.5986,145.2976,1.0000,1.0000,1.0000,22.8586,12.1437,24.2874,22.8586,23.5651,1,1
865,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,644.4694,134.6905,804.4329,221.6250,1.0000,1.0000,1.0000,22.4601,12.7819,25.5638,22.4601,25.1572,1,1
866,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,697.5258,132.6190,649.5555,219.2490,1.0000,1.0000,1.0000,22.4601,12.8114,25.6228,22.4601,24.9306,1,1
867,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,43.2578,111.7713,560.9634,341.7507,1.0000,1.0000,1.0000,22.8586,11.3123,22.6246,22.8586,20.8060,1,1
868,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,567.0015,115.5047,474.2005,169.6515,1.0000,1.0000,1.0000,22.4601,11.4311,22.8622,22.4601,18.9347,1,1
869,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,676.7531,137.0332,963.6993,238.3844,1.0000,1.0000,1.0000,20.4645,13.7862,27.5725,20.4645,26.8062,1,1
870,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,156.0569,146.3996,761.4825,338.6438,1.0000,1.0000,1.0000,23.5764,11.9664,23.4999,23.5764,23.9328,1,1
871,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,363.6540,126.3890,955.4078,56.8236,1.0000,1.0000,1.0000,22.4601,12.7866,24.1579,22.4601,25.5732,1,1
872,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,122.0925,160.2328,381.3680,56.3078,1.0000,1.0000,1.0000,22.4601,12.7943,24.2342,22.4601,25.5886,1,1
873,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,54.9880,108.8332,637.3972,224.8294,1.0000,1.0000,1.0000,22.4601,12.7074,25.4147,22.4601,25.3942,1,1
874,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,311.2943,102.6325,974.6928,338.1060,1.0000,1.0000,1.0000,20.4645,13.1780,25.0568,20.4645,26.3560,1,1
875,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,738.2173,151.0588,514.8677,201.9821,1.0000,1.0000,1.0000,22.8586,11.5859,23.1717,22.8586,21.5919,1,1
876,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,438.8616,114.3749,124.1995,75.0328,1.0000,1.0000,1.0000,22.8586,11.0320,20.0419,22.8586,22.0641,1,1
877,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,915.1358,153.1351,908.1568,192.5101,1.0000,1.0000,1.0000,23.5764,11.0637,21.5477,23.5764,22.1274,1,1
878,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,706.7084,140.3678,208.9616,327.6780,1.0000,1.0000,1.0000,22.4601,12.7716,25.5432,22.4601,24.0272,1,1
879,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,891.2244,106.3618,392.9646,202.7523,1.0000,1.0000,1.0000,22.4601,12.4105,24.8210,22.4601,22.2057,1,1
880,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,745.8995,164.9737,489.8241,151.5276,1.0000,1.0000,1.0000,23.5764,12.4867,24.6664,23.5764,24.9735,1,1
881,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,437.5750,135.7105,423.8058,148.0063,1.0000,1.0000,1.0000,23.5764,12.6735,25.1040,23.5764,25.3469,1,1
882,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,755.3326,142.2246,887.2282,72.0522,1.0000,1.0000,1.0000,20.4645,12.8217,25.6435,20.4645,24.1379,1,1
883,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,99.0852,165.0307,949.0605,293.8030,1.0000,1.0000,1.0000,23.5764,12.1666,24.3331,23.5764,23.9429,1,1
884,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,894.2200,95.6921,598.7426,207.5851,1.0000,1.0000,1.0000,22.4601,12.6369,25.2737,22.4601,23.2064,1,1
885,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,66.0550,116.3232,539.9920,250.2513,1.0000,1.0000,1.0000,23.5764,11.8230,23.6460,23.5764,23.1856,1,1
886,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,40.7343,129.5422,380.3953,120.9540,1.0000,1.0000,1.0000,20.4645,13.7573,27.5145,20.4645,26.7111,1,1
887,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,581.7415,126.3504,929.7164,355.7270,1.0000,1.0000,1.0000,23.5764,9.9860,19.2678,23.5764,19.9720,1,1
888,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,592.5806,128.6002,642.9641,245.2777,1.0000,1.0000,1.0000,22.8586,11.7555,22.1107,22.8586,23.5109,1,1
889,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,293.8146,122.5857,335.1884,316.2644,1.0000,1.0000,1.0000,23.5764,12.9476,25.8714,23.5764,25.8952,1,1
890,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,497.1645,101.9655,297.1739,173.8000,1.0000,1.0000,1.0000,20.4645,11.4092,20.7441,20.4645,22.8185,1,1
891,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,549.7460,103.2301,66.1584,80.9074,1.0000,1.0000,1.0000,22.8586,10.4407,18.5119,22.8586,20.8815,1,1
892,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,794.7570,146.4990,826.9934,219.6867,1.0000,1.0000,1.0000,23.5764,12.9142,25.7284,23.5764,25.8284,1,1
893,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,918.9273,103.9986,387.9767,218.8373,1.0000,1.0000,1.0000,22.4601,12.8143,25.6285,22.4601,24.8870,1,1
894,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,479.5313,120.6820,930.2311,38.8741,1.0000,1.0000,1.0000,20.4645,13.9827,27.6122,20.4645,27.9655,1,1
895,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,900.8796,104.2327,22.9616,87.1735,1.0000,1.0000,1.0000,23.5764,9.7748,19.5495,23.5764,18.8249,1,1
896,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,220.4450,112.4927,588.3710,128.0429,1.0000,1.0000,1.0000,20.4645,13.9716,27.9431,20.4645,27.5422,1,1
897,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,322.1243,153.7256,775.3657,20.7243,1.0000,1.0000,1.0000,20.4645,13.0788,24.7966,20.4645,26.1577,1,1
898,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,744.4836,111.4908,300.3007,124.0502,1.0000,1.0000,1.0000,23.5764,12.7604,25.5208,23.5764,25.3158,1,1
899,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,538.0789,134.3280,618.5126,259.1289,1.0000,1.0000,1.0000,22.8586,10.6316,18.9964,22.8586,21.2633,1,1
900,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,887.0363,164.4722,974.3196,271.7697,1.0000,1.0000,1.0000,23.5764,9.6165,19.2330,23.5764,18.4937,1,1
901,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,137.7878,103.6568,832.7108,193.1071,1.0000,1.0000,1.0000,23.5764,11.1332,21.6961,23.5764,22.2664,1,1
902,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,509.0621,103.7446,135.0713,187.6092,1.0000,1.0000,1.0000,23.5764,10.4487,20.2419,23.5764,20.8973,1,1
903,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,310.2278,130.7649,687.4141,269.8217,1.0000,1.0000,1.0000,22.4601,10.2271,15.5850,22.4601,20.4541,1,1
904,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,453.5035,112.7136,132.8240,318.6858,1.0000,1.0000,1.0000,22.8586,12.1988,24.3975,22.8586,24.1378,1,1
905,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,753.2486,126.3151,236.5771,50.0193,1.0000,1.0000,1.0000,22.4601,12.8047,25.0050,22.4601,25.6093,1,1
906,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,312.1664,111.3386,418.3825,20.7693,1.0000,1.0000,1.0000,22.4601,12.2919,24.5839,22.4601,21.7489,1,1
907,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,467.8052,117.2864,99.0114,80.8450,1.0000,1.0000,1.0000,23.5764,10.6511,21.3023,23.5764,20.6702,1,1
908,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,367.3210,122.1969,889.6613,160.8361,1.0000,1.0000,1.0000,20.4645,12.9381,24.4335,20.4645,25.8762,1,1
909,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,387.9774,120.6650,712.5682,226.0637,1.0000,1.0000,1.0000,20.4645,13.9872,27.9743,20.4645,27.9129,1,1
910,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,265.9801,123.3510,69.9305,174.5123,1.0000,1.0000,1.0000,22.8586,10.0232,20.0463,22.8586,17.4757,1,1
911,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,120.7965,155.8018,352.6377,178.5179,1.0000,1.0000,1.0000,22.8586,9.5127,19.0254,22.8586,16.2433,1,1
912,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,902.2358,117.1622,499.0532,117.0682,1.0000,1.0000,1.0000,22.4601,12.6169,23.1071,22.4601,25.2339,1,1
913,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,371.7906,117.7347,294.2236,293.0707,1.0000,1.0000,1.0000,22.8586,11.6564,21.8040,22.8586,23.3129,1,1
914,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,565.8320,122.5905,186.0150,282.3251,1.0000,1.0000,1.0000,20.4645,12.2096,24.4191,20.4645,22.6319,1,1
915,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,803.9771,100.6906,762.8907,62.7988,1.0000,1.0000,1.0000,22.4601,12.6222,23.1329,22.4601,25.2443,1,1
916,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,295.0551,165.9232,770.1630,131.7006,1.0000,1.0000,1.0000,22.4601,12.7806,25.1637,22.4601,25.5612,1,1
917,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,215.4294,129.9506,651.4336,211.5035,1.0000,1.0000,1.0000,20.4645,13.7815,26.7903,20.4645,27.5629,1,1
918,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,367.8270,133.0858,555.7358,356.3967,1.0000,1.0000,1.0000,23.5764,9.8890,19.0642,23.5764,19.7780,1,1
919,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,346.2503,122.7366,404.5705,3.7099,1.0000,1.0000,1.0000,22.8586,9.8025,19.6050,22.8586,16.9389,1,1
920,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,750.3071,161.7645,863.2522,335.5688,1.0000,1.0000,1.0000,20.4645,13.3741,25.5852,20.4645,26.7483,1,1
921,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,575.2753,120.4292,176.9375,19.3589,1.0000,1.0000,1.0000,23.5764,11.7868,23.1066,23.5764,23.5736,1,1
922,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,449.0903,106.9585,355.6911,115.4965,1.0000,1.0000,1.0000,23.5764,12.2921,24.5843,23.5764,24.2239,1,1
923,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,558.3364,105.7589,340.1713,295.1985,1.0000,1.0000,1.0000,22.8586,11.7822,22.1957,22.8586,23.5644,1,1
924,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,139.2078,155.4608,972.2029,72.2530,1.0000,1.0000,1.0000,23.5764,11.6314,23.2628,23.5764,22.7686,1,1
925,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,965.8029,141.5921,972.3657,121.7351,1.0000,1.0000,1.0000,23.5764,12.6614,25.3227,23.5764,25.0751,1,1
926,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,904.2908,90.5136,687.0397,257.4209,1.0000,1.0000,1.0000,20.4645,12.2398,24.4796,20.4645,22.7047,1,1
927,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,572.0626,123.0244,188.4409,20.0979,1.0000,1.0000,1.0000,20.4645,13.0235,24.6531,20.4645,26.0470,1,1
928,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,685.5978,131.2506,882.4873,136.6473,1.0000,1.0000,1.0000,20.4645,13.9922,27.8893,20.4645,27.9845,1,1
929,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,951.2227,107.7516,397.4477,50.2154,1.0000,1.0000,1.0000,20.4645,13.9916,27.9832,20.4645,27.6823,1,1
930,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,465.1726,98.9807,690.0624,319.4128,1.0000,1.0000,1.0000,20.4645,13.9965,27.7382,20.4645,27.9929,1,1
931,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,507.2864,98.5620,825.5886,327.0565,1.0000,1.0000,1.0000,23.5764,12.7156,25.2058,23.5764,25.4313,1,1
932,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,163.5231,80.4242,527.4186,62.1811,1.0000,1.0000,1.0000,22.8586,11.9148,22.6360,22.8586,23.8295,1,1
933,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,958.8311,129.8239,128.4380,41.5387,1.0000,1.0000,1.0000,23.5764,12.9375,25.8098,23.5764,25.8750,1,1
934,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,749.2030,111.9217,276.1980,95.2138,1.0000,1.0000,1.0000,20.4645,11.2679,22.5359,20.4645,20.4174,1,1
935,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,319.8297,141.8534,837.7125,7.4477,1.0000,1.0000,1.0000,20.4645,11.5832,21.1486,20.4645,23.1663,1,1
936,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,432.4015,102.6855,760.1808,122.3064,1.0000,1.0000,1.0000,22.4601,12.7713,24.0247,22.4601,25.5426,1,1
937,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,93.6437,113.1479,696.3971,23.4739,1.0000,1.0000,1.0000,23.5764,12.1409,23.8858,23.5764,24.2819,1,1
938,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,592.2404,135.1614,707.5536,114.1627,1.0000,1.0000,1.0000,22.8586,11.7230,22.0088,22.8586,23.4460,1,1
939,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,968.9719,122.2072,833.6906,325.8502,1.0000,1.0000,1.0000,20.4645,13.8802,27.1372,20.4645,27.7604,1,1
940,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,544.0204,109.9970,480.9271,72.5446,1.0000,1.0000,1.0000,20.4645,12.7730,25.5460,20.4645,24.0151,1,1
941,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,395.7235,109.9071,688.9170,199.4620,1.0000,1.0000,1.0000,23.5764,11.7964,23.1276,23.5764,23.5929,1,1
942,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,53.1241,146.6837,162.4196,279.4798,1.0000,1.0000,1.0000,23.5764,10.6927,21.3854,23.5764,20.7583,1,1
943,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,477.3525,119.0564,964.8027,137.4072,1.0000,1.0000,1.0000,22.4601,12.7636,25.5272,22.4601,25.2371,1,1
944,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,547.1896,121.0053,192.7052,115.0906,1.0000,1.0000,1.0000,22.4601,12.5312,22.7100,22.4601,25.0623,1,1
945,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,776.2933,144.0508,120.7147,60.5056,1.0000,1.0000,1.0000,20.4645,13.6869,27.3737,20.4645,26.4887,1,1
