sender_id,receiver_id,distance_m,delivery_cnt,pdr,100pct,any_del
0,1,227.127,299,0.99667,False,True
0,2,547.505,268,0.89333,False,True
0,3,456.749,287,0.95667,False,True
0,4,291.103,298,0.99333,False,True
0,5,135.285,300,1.0,True,True
0,6,196.228,300,1.0,True,True
0,7,467.183,281,0.93667,False,True
0,8,319.455,298,0.99333,False,True
0,9,196.174,300,1.0,True,True
0,10,271.154,299,0.99667,False,True
0,11,672.755,241,0.80333,False,True
0,12,462.045,288,0.96,False,True
0,13,151.864,300,1.0,True,True
0,14,237.458,299,0.99667,False,True
0,15,525.051,278,0.92667,False,True
0,16,757.772,217,0.72333,False,True
0,17,379.583,294,0.98,False,True
0,18,608.614,267,0.89,False,True
0,19,484.345,281,0.93667,False,True
0,20,293.722,297,0.99,False,True
0,21,485.409,285,0.95,False,True
0,22,135.377,300,1.0,True,True
0,23,487.087,286,0.95333,False,True
0,24,597.404,267,0.89,False,True
0,25,346.897,297,0.99,False,True
0,26,346.477,298,0.99333,False,True
0,27,238.695,299,0.99667,False,True
0,28,357.55,292,0.97333,False,True
0,29,292.942,297,0.99,False,True
0,30,695.367,248,0.82667,False,True
0,31,179.305,300,1.0,True,True
0,32,257.163,298,0.99333,False,True
0,33,306.782,299,0.99667,False,True
0,34,250.269,298,0.99333,False,True
0,35,618.28,260,0.86667,False,True
0,36,390.186,293,0.97667,False,True
0,37,310.274,299,0.99667,False,True
0,38,239.872,300,1.0,True,True
0,39,443.382,285,0.95,False,True
0,40,662.254,255,0.85,False,True
0,41,213.133,299,0.99667,False,True
0,42,140.091,300,1.0,True,True
0,43,161.511,300,1.0,True,True
0,44,661.652,260,0.86667,False,True
0,45,331.663,296,0.98667,False,True
0,46,670.33,246,0.82,False,True
0,47,329.427,299,0.99667,False,True
0,48,445.926,288,0.96,False,True
0,49,257.973,299,0.99667,False,True
0,50,336.401,296,0.98667,False,True
0,51,486.559,285,0.95,False,True
0,52,221.154,300,1.0,True,True
0,53,433.163,285,0.95,False,True
0,54,286.609,298,0.99333,False,True
0,55,357.448,299,0.99667,False,True
0,56,215.764,300,1.0,True,True
0,57,399.276,291,0.97,False,True
0,58,563.188,272,0.90667,False,True
0,59,52.553,300,1.0,True,True
0,60,377.157,294,0.98,False,True
0,61,392.331,289,0.96333,False,True
0,62,237.594,300,1.0,True,True
0,63,317.917,300,1.0,True,True
0,64,305.961,300,1.0,True,True
0,65,480.912,288,0.96,False,True
0,66,662.403,252,0.84,False,True
0,67,414.4,296,0.98667,False,True
0,68,363.61,298,0.99333,False,True
0,69,262.981,299,0.99667,False,True
0,70,594.963,264,0.88,False,True
0,71,448.305,288,0.96,False,True
0,72,335.904,296,0.98667,False,True
0,73,496.11,287,0.95667,False,True
0,74,365.87,294,0.98,False,True
0,75,371.539,296,0.98667,False,True
0,76,248.343,298,0.99333,False,True
0,77,613.417,269,0.89667,False,True
0,78,601.23,259,0.86333,False,True
0,79,375.688,299,0.99667,False,True
0,80,514.094,282,0.94,False,True
0,81,332.876,298,0.99333,False,True
0,82,152.745,300,1.0,True,True
0,83,320.253,300,1.0,True,True
0,84,504.023,283,0.94333,False,True
0,85,447.022,286,0.95333,False,True
0,86,358.606,295,0.98333,False,True
0,87,543.346,276,0.92,False,True
0,88,510.249,284,0.94667,False,True
0,89,211.7,300,1.0,True,True
0,90,330.544,298,0.99333,False,True
0,91,407.679,294,0.98,False,True
0,92,730.974,226,0.75333,False,True
0,93,614.925,254,0.84667,False,True
0,94,466.349,288,0.96,False,True
0,95,391.638,291,0.97,False,True
0,96,165.684,300,1.0,True,True
0,97,691.354,245,0.81667,False,True
0,98,369.011,295,0.98333,False,True
0,99,711.77,236,0.78667,False,True
1,0,227.127,300,1.0,True,True
1,2,643.339,260,0.86667,False,True
1,3,392.983,293,0.97667,False,True
1,4,180.324,300,1.0,True,True
1,5,223.102,300,1.0,True,True
1,6,413.322,291,0.97,False,True
1,7,420.529,285,0.95,False,True
1,8,116.025,300,1.0,True,True
1,9,207.406,299,0.99667,False,True
1,10,357.537,298,0.99333,False,True
1,11,650.114,249,0.83,False,True
1,12,336.921,300,1.0,True,True
1,13,347.585,295,0.98333,False,True
1,14,357.286,296,0.98667,False,True
1,15,703.528,243,0.81,False,True
1,16,916.523,163,0.54333,False,True
1,17,606.354,266,0.88667,False,True
1,18,617.841,272,0.90667,False,True
1,19,514.281,278,0.92667,False,True
1,20,479.41,285,0.95,False,True
1,21,287.226,299,0.99667,False,True
1,22,360.171,296,0.98667,False,True
1,23,624.057,262,0.87333,False,True
1,24,646.591,245,0.81667,False,True
1,25,122.022,300,1.0,True,True
1,26,399.438,288,0.96,False,True
1,27,309.376,299,0.99667,False,True
1,28,298.211,297,0.99,False,True
1,29,122.614,300,1.0,True,True
1,30,615.345,256,0.85333,False,True
1,31,319.906,297,0.99,False,True
1,32,437.782,285,0.95,False,True
1,33,528.212,278,0.92667,False,True
1,34,462.467,285,0.95,False,True
1,35,737.623,222,0.74,False,True
1,36,171.486,299,0.99667,False,True
1,37,455.966,291,0.97,False,True
1,38,230.241,299,0.99667,False,True
1,39,633.543,261,0.87,False,True
1,40,778.332,210,0.7,False,True
1,41,440.092,289,0.96333,False,True
1,42,145.785,300,1.0,True,True
1,43,364.767,298,0.99333,False,True
1,44,553.73,282,0.94,False,True
1,45,555.706,267,0.89,False,True
1,46,635.177,253,0.84333,False,True
1,47,316.03,297,0.99,False,True
1,48,428.349,292,0.97333,False,True
1,49,75.212,300,1.0,True,True
1,50,109.42,300,1.0,True,True
1,51,683.209,249,0.83,False,True
1,52,295.982,298,0.99333,False,True
1,53,442.748,287,0.95667,False,True
1,54,301.333,300,1.0,True,True
1,55,437.145,287,0.95667,False,True
1,56,123.265,300,1.0,True,True
1,57,397.327,291,0.97,False,True
1,58,731.775,225,0.75,False,True
1,59,218.754,299,0.99667,False,True
1,60,232.977,300,1.0,True,True
1,61,190.334,298,0.99333,False,True
1,62,15.975,300,1.0,True,True
1,63,498.936,280,0.93333,False,True
1,64,498.261,289,0.96333,False,True
1,65,441.291,287,0.95667,False,True
1,66,607.128,259,0.86333,False,True
1,67,640.215,254,0.84667,False,True
1,68,586.145,262,0.87333,False,True
1,69,446.667,287,0.95667,False,True
1,70,744.233,230,0.76667,False,True
1,71,221.211,300,1.0,True,True
1,72,137.689,300,1.0,True,True
1,73,458.954,287,0.95667,False,True
1,74,219.634,299,0.99667,False,True
1,75,562.882,270,0.9,False,True
1,76,456.282,287,0.95667,False,True
1,77,490.542,283,0.94333,False,True
1,78,612.757,266,0.88667,False,True
1,79,151.924,300,1.0,True,True
1,80,616.577,261,0.87,False,True
1,81,314.711,299,0.99667,False,True
1,82,356.72,294,0.98,False,True
1,83,95.273,300,1.0,True,True
1,84,676.254,236,0.78667,False,True
1,85,668.554,235,0.78333,False,True
1,86,570.094,265,0.88333,False,True
1,87,516.54,281,0.93667,False,True
1,88,690.588,236,0.78667,False,True
1,89,392.897,295,0.98333,False,True
1,90,134.249,299,0.99667,False,True
1,91,219.907,299,0.99667,False,True
1,92,642.312,242,0.80667,False,True
1,93,706.095,234,0.78,False,True
1,94,482.302,285,0.95,False,True
1,95,201.12,299,0.99667,False,True
1,96,355.968,299,0.99667,False,True
1,97,655.561,252,0.84,False,True
1,98,242.972,300,1.0,True,True
1,99,866.488,190,0.63333,False,True
2,0,547.505,278,0.92667,False,True
2,1,643.339,258,0.86,False,True
2,3,395.022,293,0.97667,False,True
2,4,506.28,283,0.94333,False,True
2,5,441.332,293,0.97667,False,True
2,6,448.576,286,0.95333,False,True
2,7,359.634,296,0.98667,False,True
2,8,757.854,233,0.77667,False,True
2,9,436.123,287,0.95667,False,True
2,10,290.397,299,0.99667,False,True
2,11,338.566,297,0.99,False,True
2,12,516.088,280,0.93333,False,True
2,13,643.768,259,0.86333,False,True
2,14,769.193,216,0.72,False,True
2,15,279.44,296,0.98667,False,True
2,16,339.833,298,0.99333,False,True
2,17,557.803,276,0.92,False,True
2,18,237.562,298,0.99333,False,True
2,19,191.516,300,1.0,True,True
2,20,745.518,221,0.73667,False,True
2,21,684.325,247,0.82333,False,True
2,22,561.425,273,0.91,False,True
2,23,127.503,300,1.0,True,True
2,24,134.477,300,1.0,True,True
2,25,696.237,235,0.78333,False,True
2,26,247.0,299,0.99667,False,True
2,27,336.648,298,0.99333,False,True
2,28,409.624,291,0.97,False,True
2,29,581.169,269,0.89667,False,True
2,30,487.797,289,0.96333,False,True
2,31,368.275,297,0.99,False,True
2,32,729.45,245,0.81667,False,True
2,33,638.623,253,0.84333,False,True
