Time(ms),Voltage(V),Current(mA),Power(mW),Mode
12292,4.90,96.40,472.75,3
12304,4.90,96.90,475.20,3
12317,4.90,96.10,471.27,3
12329,4.90,96.70,474.22,3
12341,4.91,95.80,470.19,3
12354,4.90,95.70,469.31,3
12366,4.90,95.80,469.80,3
12378,4.90,95.90,470.29,3
12391,4.90,95.70,469.31,3
12403,4.90,95.80,469.04,3
12415,4.90,95.90,470.29,3
12428,4.90,95.90,470.29,3
12440,4.91,96.00,471.17,3
12452,4.90,96.20,471.76,3
12465,4.91,95.50,468.71,3
12477,4.90,95.90,469.91,3
12489,4.90,95.60,468.82,3
12502,4.90,96.30,472.26,3
12514,4.53,199.00,901.87,6
12526,4.92,93.20,458.17,6
12539,4.91,92.60,454.85,7
12551,4.91,93.00,456.82,7
12563,4.92,92.50,454.73,7
12576,4.92,92.80,456.20,7
12588,4.91,94.20,462.71,7
12600,4.92,92.70,455.71,7
12613,4.91,94.10,462.22,7
12625,4.92,92.70,456.08,7
12637,4.92,93.80,461.12,7
12650,4.92,94.90,466.53,7
12662,4.92,92.60,455.22,7
12674,4.91,92.60,454.85,7
12687,4.91,94.30,463.20,7
12699,4.92,92.50,454.73,7
12711,4.92,92.60,455.22,7
12724,4.91,92.40,453.87,7
12736,4.92,93.10,457.68,7
12748,4.91,92.80,455.83,7
12761,4.91,92.80,455.83,7
12773,4.91,92.90,456.32,7
12785,4.91,94.00,461.73,7
12798,4.91,93.50,459.27,7
12810,4.91,92.80,455.83,7
12822,4.92,94.30,463.58,7
12835,4.92,92.90,456.70,7
12847,4.92,93.10,457.68,7
12859,4.92,92.60,455.22,7
12872,4.91,93.10,457.31,7
12884,4.91,93.50,459.27,7
12896,4.91,94.20,462.33,7
12909,4.91,92.50,454.36,7
12921,4.91,93.40,458.78,7
12933,4.91,93.70,460.25,7
12946,4.91,92.90,456.32,7
12958,4.92,92.90,456.70,7
12970,4.91,93.10,457.31,7
12983,4.92,92.90,456.70,7
12995,4.91,92.50,454.36,7
13007,4.92,92.70,455.71,7
13020,4.91,93.00,456.82,7
13032,4.91,94.10,462.22,7
13044,4.91,94.00,461.35,7
13057,4.92,92.90,456.70,7
13069,4.92,92.80,456.20,7
13081,4.91,92.50,454.36,7
13094,4.91,92.60,454.85,7
13106,4.91,93.80,460.75,7
13118,4.92,92.60,455.22,7
13131,4.91,92.50,454.36,7
13143,4.92,92.80,456.20,7
13155,4.91,93.50,459.27,7
13168,4.91,93.50,459.27,7
13180,4.92,92.80,456.20,7
13192,4.92,93.70,460.63,7
13205,4.91,93.40,458.78,7
13217,4.91,93.00,456.82,7
13229,4.92,92.80,456.20,7
13242,4.91,93.60,459.76,7
13254,4.91,94.00,461.73,7
13266,4.92,92.90,456.70,7
13279,4.92,92.50,454.73,7
13292,4.92,93.30,458.66,7
13304,4.92,92.50,454.73,7
13317,4.92,92.60,455.22,7
13329,4.91,93.90,461.24,7
13341,4.92,92.40,454.24,7
13354,4.91,94.70,465.17,7
13366,4.90,96.50,473.24,7
13378,4.92,92.80,456.20,7
13391,4.91,93.40,458.78,7
13403,4.91,92.90,456.32,7
13415,4.91,92.80,455.83,7
13428,4.92,92.60,455.22,7
13440,4.91,92.70,455.34,7
13452,4.91,92.60,454.85,7
13465,4.92,92.70,455.71,7
13477,4.91,92.10,452.40,7
13489,4.91,92.80,455.83,7
13502,4.91,93.80,460.75,7
13514,4.91,92.80,455.83,7
13526,4.91,92.40,453.87,7
13539,4.91,92.60,454.85,7
13551,4.92,95.00,467.02,7
13563,4.91,92.40,453.87,7
13576,4.91,92.40,453.87,7
13588,4.92,93.10,457.68,7
13600,4.91,93.10,457.31,7
13613,4.91,94.20,462.71,7
13625,4.91,93.60,459.76,7
13637,4.91,93.30,458.29,7
13650,4.92,92.90,456.70,7
13662,4.91,93.50,459.27,7
13674,4.92,92.50,454.73,7
13687,4.92,92.80,456.20,7
13699,4.91,92.20,452.89,7
13711,4.91,92.60,454.85,7
13724,4.91,92.90,456.32,7
13736,4.91,92.90,456.32,7
13748,4.92,92.60,455.22,7
13761,4.92,92.80,456.20,7
13773,4.92,92.50,454.73,7
13785,4.91,93.30,458.29,7
13798,4.92,92.80,456.20,7
13810,4.91,94.00,461.73,7
13822,4.91,93.00,456.82,7
13835,4.91,93.40,458.78,7
13847,4.92,92.90,456.70,7
13859,4.92,94.30,463.58,7
13872,4.92,92.70,455.71,7
13884,4.90,95.30,467.35,7
13896,4.92,92.90,456.70,7
13909,4.92,92.80,456.20,7
13921,4.92,93.00,457.19,7
13933,4.92,93.40,459.15,7
13946,4.91,92.90,456.32,7
13958,4.91,93.60,459.76,7
13970,4.91,93.80,460.75,7
13983,4.92,92.90,456.70,7
13995,4.92,92.50,454.73,7
14007,4.91,92.50,454.36,7
14020,4.91,93.20,457.80,7
14032,4.91,92.90,456.32,7
14044,4.91,93.60,459.39,7
14057,4.91,93.00,456.82,7
14069,4.92,92.70,455.71,7
14081,4.92,92.80,456.20,7
14094,4.92,92.00,452.27,7
14106,4.91,93.20,457.80,7
14118,4.92,92.70,455.71,7
14131,4.91,93.90,461.24,7
14143,4.91,92.90,456.32,7
14155,4.91,93.20,457.80,7
14168,4.92,93.50,459.65,7
14180,4.92,93.00,457.19,7
14192,4.91,93.00,456.82,7
14205,4.91,92.90,456.32,7
14217,4.91,93.80,460.75,7
14229,4.92,93.10,457.68,7
14242,4.92,92.50,454.73,7
14254,4.92,95.00,467.02,7
14266,4.91,94.10,462.22,7
14279,4.91,92.90,456.32,7
14291,4.92,93.10,457.68,7
14303,4.91,93.30,458.29,7
14316,4.91,93.00,456.82,7
14328,4.92,93.20,458.17,7
14340,4.92,92.80,456.20,7
14353,4.91,94.20,462.33,7
14365,4.91,92.90,456.32,7
14377,4.92,93.50,459.65,7
14390,4.91,93.00,456.82,7
14402,4.92,92.20,453.26,7
14414,4.91,92.70,455.34,7
14427,4.92,93.00,457.19,7
14439,4.91,93.00,456.82,7
14451,4.92,92.60,455.22,7
14464,4.92,93.00,457.19,7
14476,4.91,92.50,454.36,7
14488,4.91,94.50,464.18,7
14501,4.91,92.90,456.32,7
14513,4.92,92.70,455.71,7
14525,4.91,93.60,459.76,7
14538,4.92,93.00,457.19,7
14550,4.91,92.90,456.32,7
14562,4.92,93.80,461.12,7
14575,4.92,92.40,454.24,7
14587,4.91,93.00,456.82,7
14599,4.92,93.10,457.68,7
14612,4.92,92.90,456.70,7
14624,4.92,93.30,458.66,7
14636,4.91,94.90,466.15,7
14649,4.92,92.90,456.70,7
14661,4.91,93.60,459.76,7
14673,4.92,92.40,454.24,7
14686,4.91,93.60,459.76,7
14698,4.92,92.80,456.20,7
14710,4.91,92.50,453.99,7
14723,4.92,92.90,456.70,7
14735,4.92,92.90,456.70,7
14747,4.91,92.90,456.32,7
14760,4.92,92.60,455.22,7
14772,4.91,93.30,458.29,7
14784,4.92,93.00,457.19,7
14797,4.92,95.80,470.95,7
14809,4.91,92.50,454.36,7
14821,4.92,92.80,456.20,7
14834,4.91,94.10,462.22,7
14846,4.92,93.50,459.65,7
14858,4.92,92.80,456.20,7
14871,4.91,93.10,457.31,7
14883,4.91,93.10,457.31,7
14895,4.92,92.30,453.75,7
14908,4.91,93.10,457.31,7
14920,4.91,93.00,456.82,7
14932,4.91,93.50,459.27,7
14945,4.91,93.00,456.82,7
14957,4.91,92.50,454.36,7
14969,4.92,93.50,459.65,7
14982,4.92,92.90,456.70,7
14994,4.92,93.10,457.68,7
15006,4.92,92.80,456.20,7
15019,4.92,93.50,459.65,7
15031,4.91,94.00,461.73,7
15043,4.92,92.70,455.71,7
15056,4.91,93.10,457.31,7
15068,4.92,93.20,458.17,7
15080,4.91,93.20,457.80,7
15093,4.91,92.80,455.83,7
15105,4.91,93.60,459.76,7
15117,4.91,92.90,456.32,7
15130,4.92,92.80,456.20,7
15142,4.91,94.10,462.22,7
15154,4.91,94.50,464.18,7
15167,4.92,92.80,456.20,7
15179,4.92,92.80,456.20,7
15191,4.91,94.30,463.20,7
15204,4.91,93.30,458.29,7
15216,4.91,92.90,456.32,7
15228,4.91,92.90,456.32,7
15241,4.92,93.90,461.61,7
15253,4.92,92.70,455.71,7
15265,4.91,92.90,456.32,7
15278,4.92,92.80,456.20,7
15290,4.91,92.80,455.83,7
15302,4.91,93.80,460.75,7
15315,4.92,92.70,455.71,7
15327,4.92,92.80,456.20,7
15339,4.91,93.80,460.75,7
15352,4.91,93.00,456.82,7
15364,4.92,92.90,456.70,7
15376,4.92,93.80,461.12,7
15389,4.91,93.60,459.76,7
15401,4.91,93.20,457.80,7
15413,4.91,92.90,456.32,7
15426,4.91,93.30,458.29,7
15438,4.91,93.10,457.31,7
15450,4.91,93.10,457.31,7
15463,4.91,93.30,458.29,7
15475,4.91,93.00,456.82,7
15487,4.92,92.80,456.20,7
15500,4.92,92.10,452.76,7
15512,4.91,92.80,455.83,7
15524,4.91,93.40,458.78,7
15537,4.92,92.70,455.71,7
15549,4.91,93.20,457.80,7
15562,4.92,92.90,456.70,7
15574,4.92,93.40,459.15,7
15586,4.92,92.70,455.71,7
15599,4.91,92.80,455.83,7
15611,4.92,92.70,455.71,7
15623,4.91,92.90,456.32,7
15635,4.91,92.70,455.34,7
15648,4.92,92.60,455.22,7
15660,4.91,95.20,467.62,7
15673,4.92,92.60,455.22,7
15685,4.91,93.90,461.24,7
15697,4.92,93.00,457.19,7
15709,4.91,93.40,458.41,7
15722,4.92,92.70,455.71,7
15734,4.90,98.20,481.18,7
15747,4.91,96.00,471.17,4
15759,4.90,96.20,471.76,4
15771,4.90,96.40,472.75,4
15784,4.90,96.30,472.26,4
15796,4.90,95.70,469.31,4
15808,4.90,96.10,471.27,4
15821,4.90,96.00,470.78,4
15833,4.90,96.00,470.78,4
15845,4.90,96.10,471.27,4
15857,4.90,96.50,472.85,4
15870,4.90,96.80,474.71,4
15882,4.90,96.20,471.38,4
15894,4.90,96.30,472.26,4
15907,4.90,96.10,471.27,4
15919,4.90,96.80,474.71,4
15931,4.91,96.20,472.15,4
15944,4.90,96.00,470.78,4
15956,4.90,96.50,473.24,4
15968,4.90,97.30,477.16,4
15981,4.90,96.30,472.26,4
15993,4.90,96.80,474.32,4
16005,4.90,96.80,474.32,4
16018,4.90,97.20,476.67,4
16030,4.91,95.70,469.70,4
16042,4.90,96.00,470.78,4
16055,4.90,96.20,471.76,4
16067,4.90,96.50,473.24,4
16079,4.90,96.70,473.83,4
16092,4.90,96.20,471.76,4
16104,4.90,96.60,473.73,4
16116,4.90,96.60,473.73,4
16129,4.90,96.40,472.75,4
16141,4.91,95.80,470.19,4
16153,4.91,96.00,471.17,4
16166,4.90,97.60,478.24,4
16178,4.90,97.20,476.67,4
16190,4.90,96.20,471.76,4
16203,4.90,96.20,471.76,4
16215,4.90,96.40,472.75,4
16227,4.90,96.20,471.76,4
16240,4.90,96.10,470.89,4
16252,4.90,96.20,471.76,4
16264,4.90,96.90,474.81,4
16277,4.90,95.90,469.91,4
16289,4.90,96.30,472.26,4
16301,4.90,96.40,472.75,4
16313,4.90,96.10,470.89,4
16326,4.90,96.90,475.20,4
16338,4.90,96.10,471.27,4
16350,4.90,96.20,471.76,4
16363,4.90,97.20,476.67,4
16375,4.90,96.10,471.27,4
16387,4.90,96.50,473.24,4
16400,4.90,95.90,470.29,4
16412,4.90,96.50,473.24,4
16424,4.91,96.10,471.66,4
16437,4.90,96.10,471.27,4
16449,4.90,96.30,472.26,4
16461,4.90,95.80,469.80,4
16474,4.90,97.30,476.77,4
16486,4.90,97.50,477.75,4
16498,4.90,96.30,471.87,4
16511,4.90,96.10,471.27,4
16523,4.90,99.70,488.13,4
16535,4.90,96.20,471.76,4
16548,4.90,96.80,474.32,4
16560,4.90,96.10,471.27,4
16572,4.90,97.40,477.26,4
16585,4.90,96.20,471.76,4
16597,4.90,96.50,473.24,4
16610,4.90,96.20,471.76,4
16623,4.90,95.80,469.80,4
16635,4.90,96.30,472.26,4
16647,4.90,96.10,471.27,4
16660,4.91,95.50,468.71,4
16672,4.90,96.50,473.24,4
16684,4.90,97.50,477.75,4
16697,4.90,96.40,472.75,4
16709,4.90,97.60,478.24,4
16721,4.90,96.40,472.75,4
16734,4.90,96.10,471.27,4
16746,4.90,96.90,475.20,4
16758,4.90,96.30,472.26,4
16770,4.90,96.40,472.75,4
16783,4.90,96.10,471.27,4
16795,4.90,96.10,471.27,4
16807,4.90,95.90,470.29,4
16820,4.90,96.00,470.78,4
16832,4.90,96.40,472.75,4
16844,4.90,96.30,472.26,4
16857,4.90,96.30,472.26,4
16869,4.90,96.40,472.75,4
16881,4.90,97.70,478.73,4
16894,4.90,95.20,466.48,4
16906,4.90,96.20,471.38,4
16918,4.90,96.40,472.75,4
16931,4.90,96.30,472.26,4
16943,4.90,96.00,470.78,4
16955,4.90,95.90,470.29,4
16968,4.90,96.10,471.27,4
16980,4.90,96.50,473.24,4
16992,4.90,97.70,479.12,4
17005,4.90,97.70,479.12,4
17017,4.90,97.20,476.67,4
17029,4.90,96.40,472.75,4
17042,4.90,97.00,475.30,4
17054,4.90,96.10,471.27,4
17066,4.90,96.10,471.27,4
17079,4.90,96.10,471.27,4
17091,4.90,95.20,466.86,4
17103,4.90,96.10,470.89,4
17116,4.90,96.60,473.73,4
17128,4.90,96.10,471.27,4
17140,4.90,96.20,471.76,4
17153,4.90,96.10,471.27,4
17165,4.90,96.10,471.27,4
17177,4.91,96.00,471.17,4
17190,4.90,97.50,477.75,4
17202,4.90,97.30,476.77,4
17214,4.91,96.10,471.66,4
17227,4.90,96.70,474.22,4
17239,4.90,96.50,473.24,4
17251,4.90,96.30,472.26,4
17264,4.90,97.00,475.69,4
17276,4.90,96.30,472.26,4
17288,4.90,96.00,470.78,4
17301,4.90,96.80,474.32,4
17313,4.90,96.30,472.26,4
17325,4.91,96.40,473.13,4
17338,4.90,97.20,476.28,4
17350,4.90,97.00,475.30,4
17362,4.90,96.20,471.76,4
17375,4.91,96.40,473.13,4
17387,4.91,96.30,472.64,4
17399,4.90,96.10,471.27,4
17412,4.91,96.20,472.15,4
17424,4.90,96.30,471.87,4
17436,4.90,96.70,474.22,4
17449,4.90,96.20,471.76,4
17461,4.90,96.10,471.27,4
17473,4.90,96.40,472.75,4
17486,4.90,96.50,473.24,4
17498,4.90,96.10,471.27,4
17510,4.90,96.10,471.27,4
17523,4.90,95.60,468.82,4
17535,4.90,96.20,471.38,4
17547,4.90,96.50,473.24,4
17560,4.90,96.60,473.73,4
17572,4.90,96.90,475.20,4
17584,4.90,96.40,472.75,4
17597,4.90,97.50,477.75,4
17609,4.91,96.30,472.64,4
17621,4.90,96.40,472.75,4
17634,4.90,96.40,472.75,4
17646,4.90,97.40,477.65,4
17658,4.90,96.90,475.20,4
17670,4.91,96.40,473.13,4
17683,4.90,96.80,474.71,4
17695,4.90,96.30,472.26,4
17707,4.91,96.80,475.09,4
17720,4.90,96.10,471.27,4
17732,4.90,97.60,478.24,4
17744,4.90,96.60,473.73,4
17757,4.90,96.70,474.22,4
17769,4.90,96.30,472.26,4
17781,4.90,95.90,470.29,4
17794,4.90,96.00,470.78,4
17806,4.90,96.80,474.71,4
17818,4.90,96.50,472.85,4
17831,4.90,96.30,472.26,4
17843,4.90,96.00,470.78,4
17855,4.90,96.10,471.27,4
17868,4.90,96.50,473.24,4
17880,4.90,97.10,476.18,4
17892,4.90,95.80,469.80,4
17905,4.90,97.60,478.63,4
17917,4.91,96.70,474.60,4
17929,4.90,96.20,471.76,4
17942,4.90,96.60,473.73,4
17954,4.91,96.00,471.17,4
17966,4.91,96.20,472.15,4
17979,4.91,96.00,471.17,4
17991,4.90,95.90,470.29,4
18003,4.90,96.60,473.73,4
18016,4.90,97.60,478.24,4
18028,4.90,96.30,472.26,4
18040,4.90,97.60,478.63,4
18053,4.90,96.20,471.76,4
18065,4.90,96.90,475.20,4
18077,4.90,96.00,470.78,4
18090,4.90,96.20,471.76,4
18102,4.90,96.40,472.75,4
18114,4.90,96.10,470.89,4
18126,4.90,96.30,472.26,4
18139,4.90,96.20,471.76,4
18151,4.90,95.80,469.80,4
18163,4.90,96.20,471.76,4
18176,4.90,95.90,470.29,4
18188,4.90,96.30,472.26,4
18200,4.91,95.90,470.68,4
18213,4.90,97.60,478.24,4
18225,4.90,96.10,471.27,4
18237,4.90,96.10,471.27,4
18250,4.90,96.40,472.75,4
18262,4.90,96.10,471.27,4
18274,4.90,95.90,470.29,4
18287,4.91,96.20,472.15,4
18299,4.90,96.40,472.75,4
18311,4.90,96.30,472.26,4
18324,4.90,97.60,478.24,4
18336,4.91,96.20,472.15,4
18348,4.90,96.50,473.24,4
18361,4.91,95.80,470.19,4
18373,4.90,96.70,473.83,4
18385,4.90,95.90,470.29,4
18398,4.91,96.50,473.62,4
18410,4.90,96.20,471.76,4
18422,4.90,96.00,470.78,4
18435,4.90,96.70,473.83,4
18447,4.90,96.30,472.26,4
18459,4.91,96.30,472.64,4
18472,4.90,96.50,472.85,4
18484,4.90,96.20,471.76,4
18496,4.90,96.20,471.76,4
18509,4.90,96.90,475.20,4
18521,4.90,97.80,479.22,4
18533,4.90,97.20,476.67,4
18546,4.90,96.30,472.26,4
18558,4.90,96.20,471.76,4
18570,4.91,96.10,471.66,4
18583,4.91,96.10,471.66,4
18595,4.90,97.00,475.69,4
18607,4.90,96.20,471.76,4
18620,4.90,96.20,471.76,4
18632,4.90,96.50,473.24,4
18644,4.90,96.00,470.78,4
18657,4.90,95.90,470.29,4
18669,4.90,97.30,477.16,4
18681,4.90,97.30,476.77,4
18694,4.90,96.60,473.73,4
18706,4.90,96.00,470.78,4
18718,4.91,96.40,473.13,4
18731,4.91,96.20,472.15,4
18743,4.90,96.30,472.26,4
18755,4.90,97.40,477.65,4
18768,4.90,97.10,476.18,4
18780,4.91,95.90,470.68,4
18792,4.90,96.20,471.76,4
18805,4.90,96.40,472.75,4
18817,4.90,96.10,471.27,4
18829,4.90,96.10,471.27,4
18842,4.90,97.40,477.26,4
18854,4.90,96.40,472.75,4
18866,4.90,96.30,472.26,4
18879,4.90,96.10,471.27,4
18891,4.90,96.90,475.20,4
18903,4.54,198.80,901.76,6
18916,4.91,93.30,458.29,6
18928,4.91,94.10,462.22,7
18940,4.92,92.80,456.20,7
18953,4.92,93.10,457.68,7
18965,4.91,93.00,456.82,7
18977,4.91,93.60,459.76,7
18990,4.92,93.60,460.14,7
19002,4.92,93.20,458.17,7
19014,4.92,92.70,455.71,7
19027,4.92,92.70,455.71,7
19039,4.91,93.80,460.75,7
19051,4.92,93.00,457.19,7
19064,4.91,94.20,462.71,7
19076,4.91,93.40,458.78,7
19088,4.91,93.80,460.75,7
19101,4.92,92.80,456.20,7
19113,4.92,93.00,457.19,7
19125,4.92,92.90,456.70,7
19138,4.92,93.10,457.68,7
19150,4.92,93.00,457.19,7
19162,4.91,94.40,463.32,7
19175,4.91,93.10,457.31,7
19187,4.92,92.90,456.70,7
19199,4.92,93.10,457.68,7
19212,4.92,92.50,454.73,7
19224,4.92,92.80,456.20,7
19236,4.91,94.00,461.35,7
19249,4.92,92.90,456.70,7
19261,4.92,92.50,455.10,7
19273,4.92,92.90,456.70,7
19286,4.91,92.70,455.34,7
19298,4.91,93.70,460.25,7
19310,4.92,93.10,457.68,7
19323,4.91,93.00,456.82,7
19335,4.91,93.40,458.78,7
19347,4.91,93.60,459.76,7
19360,4.91,96.70,474.99,7
19372,4.92,89.90,442.31,7
19384,4.92,92.90,456.70,7
19397,4.91,93.50,459.27,7
19409,4.92,93.00,457.19,7
19421,4.91,93.00,456.82,7
19434,4.92,93.00,457.19,7
19446,4.91,94.10,462.22,7
19458,4.91,91.10,447.48,7
19471,4.91,94.10,462.22,7
19483,4.91,93.70,460.25,7
19495,4.92,92.60,455.22,7
19508,4.91,93.00,456.82,7
19520,4.92,92.70,455.71,7
19532,4.92,93.30,458.66,7
19545,4.92,92.90,456.70,7
19557,4.92,93.20,458.17,7
19569,4.92,93.10,457.68,7
19582,4.92,93.10,457.68,7
19594,4.92,92.80,456.20,7
19606,4.92,92.60,455.22,7
19619,4.91,94.30,463.20,7
19631,4.92,93.00,457.19,7
19643,4.92,92.70,455.71,7
19656,4.91,92.60,454.85,7
19668,4.91,93.20,457.80,7
19680,4.92,92.90,456.70,7
19693,4.91,93.90,461.24,7
19705,4.91,94.80,465.66,7
19717,4.92,93.50,459.65,7
19730,4.92,93.10,458.05,7
19742,4.92,92.90,456.70,7
19754,4.92,93.10,457.68,7
19767,4.91,93.00,456.82,7
19779,4.91,94.10,461.84,7
19791,4.91,93.90,461.24,7
19804,4.91,92.90,456.32,7
19816,4.92,92.80,456.20,7
19828,4.92,94.10,462.60,7
19841,4.92,92.80,456.20,7
19853,4.91,94.60,464.68,7
19865,4.92,94.10,462.60,7
19878,4.92,93.10,457.68,7
19890,4.92,92.70,455.71,7
19902,4.91,93.30,458.29,7
19916,4.92,93.10,457.68,7
19928,4.92,94.60,465.05,7
19940,4.91,93.80,460.75,7
19953,4.91,93.80,460.75,7
19965,4.92,92.80,456.20,7
19977,4.91,93.10,457.31,7
19990,4.91,94.10,462.22,7
20002,4.91,92.60,454.85,7
20014,4.91,93.40,458.78,7
20027,4.92,92.70,455.71,7
20039,4.92,92.90,456.70,7
20051,4.92,92.70,455.71,7
20064,4.91,94.10,462.22,7
20076,4.92,91.90,451.78,7
20088,4.91,94.30,462.82,7
20101,4.91,94.10,462.22,7
20113,4.91,93.80,460.75,7
20125,4.92,93.00,457.19,7
20138,4.92,93.40,459.15,7
20150,4.91,93.90,461.24,7
20162,4.92,93.10,457.68,7
20175,4.91,93.00,456.82,7
20187,4.91,93.10,457.31,7
20199,4.91,93.10,457.31,7
20212,4.92,92.60,455.22,7
20224,4.92,92.90,456.70,7
20236,4.91,93.30,458.29,7
20249,4.92,92.60,455.22,7
20261,4.91,94.00,461.73,7
20273,4.91,92.70,455.34,7
20286,4.91,93.00,456.82,7
20298,4.92,93.10,457.68,7
20310,4.92,92.60,455.22,7
20323,4.92,92.70,455.71,7
20335,4.92,93.30,458.66,7
20347,4.91,92.80,455.83,7
20360,4.91,93.60,459.76,7
20372,4.91,94.00,461.73,7
20384,4.91,92.30,453.38,7
20397,4.91,92.60,454.85,7
20409,4.92,93.30,459.04,7
20421,4.92,93.80,461.12,7
20434,4.91,93.10,457.31,7
20446,4.92,93.00,457.19,7
20458,4.92,93.00,457.19,7
20471,4.92,94.90,466.53,7
20483,4.91,93.10,457.31,7
20495,4.92,92.50,454.73,7
20508,4.91,92.90,456.32,7
20520,4.92,92.70,455.71,7
20532,4.91,93.30,458.29,7
20545,4.92,92.70,455.71,7
20557,4.92,92.60,455.22,7
20569,4.91,94.20,462.71,7
20582,4.91,94.40,463.69,7
20594,4.92,92.70,455.71,7
20606,4.92,92.80,456.20,7
20619,4.92,93.30,458.66,7
20631,4.91,93.20,457.80,7
20643,4.92,93.10,457.68,7
20656,4.91,93.10,457.31,7
20668,4.91,93.40,458.78,7
20680,4.91,93.10,457.31,7
20693,4.92,92.80,456.58,7
20705,4.92,92.90,456.70,7
20717,4.91,94.00,461.73,7
20730,4.91,94.00,461.73,7
20742,4.92,93.00,457.19,7
20754,4.92,93.00,457.19,7
20767,4.92,93.40,459.15,7
20779,4.91,93.20,457.43,7
20791,4.91,92.60,454.85,7
20804,4.91,94.40,463.32,7
20816,4.92,94.10,462.60,7
20828,4.92,93.20,458.17,7
20841,4.92,92.80,456.20,7
20853,4.92,94.00,462.10,7
20865,4.91,94.10,461.84,7
20878,4.91,93.10,457.31,7
20890,4.92,94.40,464.07,7
20902,4.92,93.00,457.19,7
20915,4.92,93.40,459.15,7
20927,4.91,94.60,464.68,7
20939,4.92,92.80,456.20,7
20952,4.91,94.00,461.73,7
20964,4.92,93.50,459.65,7
20976,4.91,94.10,462.22,7
20989,4.91,93.00,456.82,7
21001,4.92,93.20,458.17,7
21013,4.91,93.00,456.82,7
21026,4.91,93.10,457.31,7
21038,4.91,94.40,463.69,7
21050,4.92,92.90,456.70,7
21063,4.91,93.60,459.76,7
21075,4.92,92.80,456.20,7
21087,4.91,94.10,461.84,7
21100,4.92,93.10,457.68,7
21112,4.91,93.90,461.24,7
21124,4.92,93.50,459.65,7
21137,4.91,94.00,461.73,7
21149,4.91,92.90,455.95,7
21161,4.92,93.50,459.65,7
21174,4.92,92.60,455.22,7
21186,4.92,92.90,456.70,7
21198,4.92,92.70,455.71,7
21211,4.91,92.50,454.36,7
21223,4.92,92.70,455.71,7
21235,4.91,93.00,456.82,7
21248,4.92,93.30,459.04,7
21260,4.92,92.90,456.70,7
21272,4.92,92.90,456.70,7
21285,4.91,94.30,463.20,7
21297,4.92,92.50,454.73,7
21309,4.92,93.00,457.19,7
21322,4.91,92.90,456.32,7
21334,4.91,93.30,458.29,7
21346,4.91,92.50,454.36,7
21359,4.92,92.50,454.73,7
21371,4.91,92.70,455.34,7
21383,4.92,92.90,456.70,7
21396,4.91,94.60,464.68,7
21408,4.92,93.00,457.19,7
21420,4.91,94.20,462.71,7
21433,4.91,94.00,461.73,7
21445,4.91,93.90,461.24,7
21457,4.92,92.70,455.71,7
21470,4.92,95.50,469.48,7
21482,4.92,92.80,456.20,7
21494,4.92,92.50,454.73,7
21507,4.92,92.80,456.20,7
21519,4.91,93.50,459.27,7
21531,4.92,93.50,459.65,7
21544,4.92,93.30,458.66,7
21556,4.92,92.70,455.71,7
21568,4.91,93.30,458.29,7
21581,4.92,92.90,456.70,7
21593,4.91,93.00,456.82,7
21605,4.91,93.70,460.25,7
21618,4.92,93.10,457.68,7
21630,4.92,93.00,457.19,7
21642,4.92,92.50,454.73,7
21655,4.92,92.90,456.70,7
21667,4.91,92.90,456.32,7
21679,4.92,93.30,458.66,7
21692,4.92,93.60,460.14,7
21704,4.92,93.40,459.15,7
21716,4.92,92.90,456.70,7
21729,4.92,93.20,458.17,7
21741,4.92,93.80,461.12,7
21753,4.91,94.10,462.22,7
21766,4.92,93.40,459.15,7
21778,4.91,93.30,458.29,7
21790,4.92,93.00,457.19,7
21803,4.92,93.00,457.19,7
21815,4.92,93.20,458.17,7
21827,4.92,93.60,460.14,7
21840,4.92,93.20,458.17,7
21852,4.92,93.50,459.65,7
21864,4.91,92.80,455.46,7
21877,4.92,92.60,455.22,7
21889,4.92,92.70,455.71,7
21901,4.91,93.00,456.82,7
21914,4.91,94.00,461.73,7
21926,4.92,93.50,459.65,7
21938,4.91,93.40,458.78,7
21951,4.92,93.10,457.68,7
21963,4.92,92.70,455.71,7
21975,4.91,93.00,456.82,7
21988,4.92,92.80,456.20,7
22000,4.91,94.00,461.73,7
22012,4.92,95.30,468.88,7
22025,4.91,93.10,457.31,7
22037,4.91,93.30,458.29,7
22049,4.92,92.60,455.22,7
22062,4.92,93.40,459.15,7
22074,4.92,92.80,456.20,7
22086,4.92,92.70,455.71,7
22099,4.92,93.10,457.68,7
22111,4.91,94.00,461.73,7
22123,4.90,98.80,483.72,7
22136,4.90,97.70,479.12,5
22148,4.90,96.20,471.76,5
22161,4.90,96.40,472.75,5
22173,4.90,96.00,470.78,5
22185,4.90,96.40,472.75,5
22197,4.90,96.50,473.24,5
22210,4.91,95.90,470.68,5
22222,4.91,98.20,481.97,5
22235,4.90,96.20,471.76,5
22247,4.91,96.10,471.66,5
22259,4.90,96.80,474.71,5
22271,4.90,96.00,470.78,5
22284,4.90,96.10,471.27,5
22296,4.90,96.30,472.26,5
22309,4.90,97.30,476.77,5
22321,4.90,96.20,471.76,5
22333,4.90,96.00,470.78,5
22345,4.90,96.00,470.78,5
22358,4.90,96.30,472.26,5
22370,4.91,96.30,472.64,5
22383,4.91,95.90,470.68,5
22395,4.91,96.10,471.66,5
22407,4.90,95.80,469.80,5
