Time(ms),Voltage(V),Current(mA),Power(mW),Mode
46670,4.96,87.40,433.15,7
46682,4.96,86.50,428.69,7
46694,4.96,86.10,427.06,7
46707,4.96,86.30,428.05,7
46719,4.96,86.90,430.68,7
46731,4.96,86.50,428.69,7
46744,4.96,86.60,429.19,7
46756,4.96,86.70,430.03,7
46768,4.96,86.50,428.69,7
46781,4.96,86.40,428.20,7
46793,4.96,86.90,430.68,7
46805,4.96,86.30,428.05,7
46818,4.96,87.80,435.14,7
46830,4.96,86.70,429.69,7
46842,4.96,88.30,437.61,7
46855,4.96,86.30,428.05,7
46867,4.96,86.50,428.69,7
46879,4.96,86.60,429.19,7
46892,4.96,86.50,429.04,7
46904,4.96,86.20,427.21,7
46916,4.96,86.40,428.54,7
46929,4.96,86.90,430.68,7
46941,4.96,86.90,430.68,7
46953,4.96,86.50,428.69,7
46966,4.96,86.70,429.69,7
46978,4.96,87.90,435.63,7
46990,4.96,86.70,429.69,7
47003,4.96,86.40,428.20,7
47015,4.96,86.60,429.19,7
47027,4.96,86.40,428.20,7
47040,4.96,86.30,427.70,7
47052,4.95,87.40,432.80,7
47064,4.96,86.20,427.55,7
47077,4.96,86.50,428.69,7
47089,4.96,86.60,429.19,7
47101,4.96,86.70,430.03,7
47114,4.96,86.50,428.69,7
47126,4.96,86.00,426.22,7
47138,4.96,87.50,434.00,7
47151,4.96,86.60,429.19,7
47163,4.95,87.80,434.79,7
47175,4.96,86.50,428.69,7
47188,4.96,86.40,428.20,7
47200,4.96,87.40,433.15,7
47212,4.96,86.70,429.69,7
47225,4.96,86.50,428.69,7
47237,4.96,86.40,428.20,7
47249,4.95,88.20,436.77,7
47262,4.96,86.50,428.69,7
47274,4.96,86.50,428.69,7
47287,4.95,86.40,427.85,7
47299,4.96,86.50,428.69,7
47311,4.96,87.00,431.52,7
47324,4.95,87.50,433.30,7
47336,4.96,86.10,427.06,7
47348,4.96,86.40,428.20,7
47361,4.95,87.70,434.29,7
47373,4.96,86.70,429.69,7
47385,4.96,87.00,431.17,7
47398,4.96,87.20,432.16,7
47410,4.96,86.60,429.54,7
47422,4.96,87.30,432.66,7
47435,4.96,86.60,429.19,7
47447,4.96,86.50,428.69,7
47459,4.96,86.80,430.53,7
47472,4.96,87.20,432.16,7
47484,4.96,86.50,428.69,7
47496,4.96,86.90,430.68,7
47509,4.96,86.90,430.68,7
47521,4.96,86.60,429.19,7
47533,4.96,87.20,432.16,7
47546,4.95,88.10,436.27,7
47558,4.95,87.50,433.30,7
47570,4.96,86.30,427.70,7
47583,4.96,86.50,428.69,7
47595,4.96,86.70,429.69,7
47607,4.96,86.30,427.70,7
47620,4.96,86.40,428.20,7
47632,4.96,86.80,430.18,7
47644,4.95,89.00,440.37,7
47657,4.96,86.50,428.69,7
47669,4.96,86.60,429.19,7
47681,4.95,87.80,434.79,7
47694,4.95,87.80,434.79,7
47706,4.96,86.50,429.04,7
47718,4.96,86.90,430.68,7
47731,4.96,86.70,429.69,7
47743,4.96,86.70,429.69,7
47756,4.96,86.00,426.22,7
47768,4.96,86.90,431.02,7
47780,4.96,86.40,428.20,7
47793,4.96,86.60,429.54,7
47805,4.96,86.90,431.02,7
47817,4.96,86.90,430.68,7
47830,4.96,86.40,428.20,7
47842,4.96,86.50,428.69,7
47854,4.96,86.40,428.20,7
47867,4.96,86.60,429.19,7
47879,4.95,87.30,432.31,7
47891,4.96,86.50,429.04,7
47904,4.96,87.20,432.16,7
47916,4.96,87.70,434.64,7
47928,4.96,86.50,428.69,7
47941,4.96,86.70,429.69,7
47953,4.96,86.30,427.70,7
47965,4.96,86.50,428.69,7
47978,4.96,86.60,429.19,7
47990,4.95,86.40,427.85,7
48002,4.95,87.60,433.80,7
48015,4.96,86.60,429.19,7
48027,4.96,86.50,429.04,7
48039,4.96,87.10,431.67,7
48052,4.96,87.30,433.01,7
48064,4.96,86.60,429.19,7
48076,4.96,87.40,433.15,7
48089,4.96,86.60,429.54,7
48101,4.96,86.60,429.54,7
48113,4.96,86.50,428.69,7
48126,4.96,86.40,428.20,7
48138,4.96,86.50,428.69,7
48150,4.96,86.90,430.68,7
48163,4.96,86.60,429.19,7
48175,4.96,86.40,428.20,7
48187,4.96,87.30,432.66,7
48200,4.96,86.40,428.54,7
48212,4.96,86.60,429.19,7
48224,4.96,87.90,435.98,7
48237,4.96,86.20,427.21,7
48249,4.96,87.40,433.15,7
48261,4.96,86.90,430.68,7
48274,4.96,87.70,434.64,7
48286,4.96,86.10,427.06,7
48298,4.96,86.30,427.70,7
48311,4.96,86.40,428.54,7
48323,4.96,86.50,428.69,7
48335,4.96,86.80,430.18,7
48348,4.96,87.20,432.16,7
48360,4.96,86.60,429.54,7
48373,4.96,86.50,428.69,7
48385,4.96,87.60,434.15,7
48397,4.95,86.30,427.36,7
48410,4.96,86.50,429.04,7
48422,4.96,86.00,426.22,7
48434,4.96,86.60,429.54,7
48447,4.96,86.80,430.18,7
48459,4.96,86.70,429.69,7
48471,4.96,86.30,427.70,7
48484,4.96,86.20,427.21,7
48496,4.95,86.60,428.84,7
48508,4.96,86.50,428.69,7
48521,4.96,86.60,429.19,7
48533,4.96,86.70,429.69,7
48545,4.96,86.60,429.19,7
48558,4.96,86.10,426.71,7
48570,4.96,86.60,429.54,7
48582,4.95,87.20,431.81,7
48595,4.96,86.50,429.04,7
48607,4.96,86.30,428.05,7
48619,4.96,86.60,429.19,7
48632,4.96,86.30,427.70,7
48644,4.96,87.00,431.52,7
48656,4.96,87.20,432.51,7
48669,4.96,86.70,430.03,7
48681,4.95,86.50,428.35,7
48693,4.95,86.70,429.34,7
48706,4.96,86.90,430.68,7
48718,4.96,88.10,436.62,7
48730,4.96,86.90,430.68,7
48743,4.96,86.80,430.18,7
48755,4.96,86.50,428.69,7
48767,4.96,86.70,429.69,7
48780,4.96,87.00,431.17,7
48792,4.96,86.30,427.70,7
48804,4.96,86.60,429.19,7
48817,4.96,86.70,429.69,7
48829,4.96,86.30,427.70,7
48841,4.95,88.30,437.26,7
48854,4.96,86.30,427.70,7
48866,4.96,86.70,429.69,7
48878,4.96,86.80,430.18,7
48891,4.96,86.40,428.54,7
48903,4.96,86.80,430.18,7
48915,4.96,86.30,427.70,7
48928,4.96,87.10,432.02,7
48940,4.96,87.40,433.15,7
48953,4.96,86.40,428.20,7
48965,4.96,86.20,427.55,7
48977,4.96,86.70,429.69,7
48990,4.96,87.70,434.64,7
49002,4.96,86.70,429.69,7
49014,4.96,86.60,429.54,7
49027,4.96,86.60,429.19,7
49039,4.96,86.40,428.20,7
49051,4.96,87.00,431.17,7
49064,4.96,86.90,430.68,7
49076,4.96,86.70,430.03,7
49088,4.96,86.70,429.69,7
49101,4.96,87.90,435.63,7
49113,4.96,86.90,430.68,7
49125,4.96,86.60,429.54,7
49138,4.96,86.40,428.20,7
49150,4.96,86.80,430.18,7
49162,4.96,87.30,433.01,7
49175,4.96,86.50,429.04,7
49187,4.96,86.30,427.70,7
49199,4.96,86.90,430.68,7
49212,4.96,87.70,434.64,7
49224,4.96,86.50,428.69,7
49236,4.96,86.50,429.04,7
49249,4.96,87.40,433.15,7
49261,4.96,86.30,427.70,7
49273,4.95,87.40,432.80,7
49286,4.96,86.30,427.70,7
49298,4.95,87.60,433.80,7
49310,4.96,86.90,431.02,7
49323,4.96,86.10,426.71,7
49335,4.96,87.00,431.17,7
49347,4.96,86.30,428.05,7
49360,4.96,86.30,428.05,7
49372,4.96,87.10,431.67,7
49384,4.96,86.80,430.18,7
49397,4.96,86.60,429.19,7
49409,4.96,88.20,437.12,7
49421,4.96,86.30,427.70,7
49434,4.96,86.40,428.20,7
49446,4.96,86.90,430.68,7
49458,4.96,87.50,433.65,7
49471,4.96,86.10,426.71,7
49483,4.96,86.80,430.18,7
49495,4.96,86.50,429.04,7
49508,4.96,86.20,427.21,7
49520,4.96,86.70,429.69,7
49532,4.96,89.10,441.58,7
49545,4.96,88.10,436.62,7
49557,4.96,86.80,430.18,7
49570,4.96,87.40,433.15,7
49582,4.96,86.40,428.54,7
49594,4.96,86.70,429.69,7
49607,4.95,87.50,433.30,7
49619,4.96,87.20,432.16,7
49631,4.96,87.00,431.17,7
49644,4.96,86.90,430.68,7
49656,4.96,86.40,428.20,7
49668,4.96,86.60,429.19,7
49681,4.96,86.50,428.69,7
49693,4.96,86.30,427.70,7
49705,4.96,86.80,430.53,7
49718,4.96,86.60,429.19,7
49731,4.96,86.30,427.70,7
49743,4.95,87.40,432.80,7
49756,4.96,86.60,429.19,7
49768,4.96,86.70,429.69,7
49780,4.96,87.90,435.63,7
49793,4.96,86.40,428.20,7
49805,4.96,86.50,428.69,7
49817,4.96,87.70,434.64,7
49830,4.96,86.40,428.20,7
49842,4.95,87.30,432.31,7
49855,4.96,86.60,429.19,7
49867,4.96,86.30,427.70,7
49879,4.96,86.20,427.21,7
49892,4.96,86.60,429.19,7
49904,4.96,85.80,425.22,7
49916,4.96,86.80,430.18,7
49929,4.96,87.40,433.15,7
49941,4.96,86.20,427.21,7
49953,4.96,86.90,430.68,7
49966,4.96,86.90,430.68,7
49978,4.96,86.50,428.69,7
49990,4.96,87.40,433.15,7
50003,4.96,86.90,430.68,7
50015,4.95,87.30,432.31,7
50027,4.96,86.70,429.69,7
50040,4.96,86.40,428.20,7
50052,4.96,86.70,429.69,7
50064,4.96,86.60,429.54,7
50077,4.96,86.50,428.69,7
50089,4.96,87.30,432.66,7
50101,4.96,86.70,429.69,7
50114,4.96,86.50,428.69,7
50126,4.96,87.50,433.65,7
50138,4.96,86.90,430.68,7
50151,4.96,87.30,432.66,7
50163,4.96,86.90,430.68,7
50175,4.96,86.50,429.04,7
50188,4.96,86.60,429.54,7
50200,4.96,87.00,431.17,7
50212,4.96,87.30,432.66,7
50225,4.96,87.00,431.17,7
50237,4.96,86.40,428.20,7
50249,4.96,86.60,429.19,7
50262,4.96,86.50,429.04,7
50274,4.96,86.90,430.68,7
50286,4.96,86.50,428.69,7
50299,4.96,86.80,430.18,7
50311,4.96,86.50,428.69,7
50323,4.96,86.50,428.69,7
50336,4.96,86.60,429.19,7
50348,4.96,86.70,429.69,7
50361,4.96,86.50,428.69,7
50373,4.96,87.00,431.17,7
50385,4.96,86.50,428.69,7
50398,4.96,86.60,429.19,7
50410,4.96,86.20,427.21,7
50422,4.96,87.20,432.16,7
50435,4.96,86.40,428.54,7
50447,4.96,86.80,430.18,7
50459,4.96,87.60,434.15,7
50472,4.96,86.40,428.20,7
50484,4.96,86.80,430.18,7
50496,4.95,86.90,430.33,7
50509,4.96,86.50,428.69,7
50521,4.96,86.40,428.54,7
50533,4.96,87.30,432.66,7
50546,4.96,86.60,429.19,7
50558,4.96,86.50,428.69,7
50570,4.96,86.20,427.55,7
50583,4.96,87.60,434.15,7
50595,4.96,86.30,427.70,7
50607,4.96,86.20,427.21,7
50620,4.96,86.50,428.69,7
50632,4.96,86.60,429.19,7
50644,4.96,87.20,432.16,7
50657,4.96,86.50,428.69,7
50669,4.95,89.30,441.86,7
50681,4.96,87.10,431.67,7
50694,4.96,86.40,428.20,7
50706,4.96,86.40,428.20,7
50718,4.96,86.60,429.19,7
50731,4.95,88.10,436.27,7
50743,4.96,87.00,431.17,7
50755,4.96,86.40,428.20,7
50768,4.96,87.80,435.14,7
50780,4.96,87.90,435.63,7
50793,4.96,87.20,432.16,7
50805,4.96,87.30,432.66,7
50817,4.96,86.50,428.69,7
50830,4.96,86.30,427.70,7
50842,4.95,87.50,433.30,7
50854,4.96,86.40,428.54,7
50867,4.96,86.50,428.69,7
50879,4.96,86.60,429.19,7
50891,4.96,86.70,429.69,7
50904,4.96,86.40,428.20,7
50916,4.96,86.40,428.20,7
50928,4.95,86.50,428.35,7
50941,4.96,86.50,428.69,7
50953,4.96,87.70,434.64,7
50965,4.96,86.40,428.20,7
50978,4.96,86.30,428.05,7
50990,4.96,86.70,429.69,7
51002,4.96,86.70,429.69,7
51015,4.96,86.30,427.70,7
51027,4.96,86.40,428.20,7
51039,4.96,87.60,434.15,7
51052,4.96,87.10,431.67,7
51064,4.96,86.00,426.56,7
51076,4.96,86.40,428.20,7
51089,4.96,86.70,429.69,7
51101,4.96,86.60,429.19,7
51113,4.96,86.50,428.69,7
51126,4.96,86.30,428.05,7
51138,4.96,86.30,427.70,7
51150,4.95,86.20,426.86,7
51163,4.96,88.40,438.46,7
51175,4.96,84.50,418.78,7
51187,4.96,87.00,431.52,7
51200,4.96,86.60,429.19,7
51212,4.96,86.70,429.69,7
51224,4.96,86.60,429.54,7
51237,4.96,87.00,431.17,7
51249,4.96,86.20,427.21,7
51261,4.95,86.50,428.35,7
51274,4.96,86.50,428.69,7
51286,4.96,86.50,428.69,7
51298,4.96,86.30,428.05,7
51311,4.96,86.60,429.54,7
51323,4.95,87.30,432.31,7
51335,4.96,86.60,429.19,7
51348,4.96,86.60,429.19,7
51360,4.95,86.70,429.34,7
51373,4.96,87.00,431.52,7
51385,4.96,86.70,429.69,7
51397,4.95,87.80,434.79,7
51410,4.96,86.40,428.54,7
51422,4.96,86.30,427.70,7
51434,4.96,86.50,428.69,7
51447,4.96,87.40,433.15,7
51459,4.96,86.80,430.18,7
51471,4.95,87.30,432.31,7
51484,4.95,87.80,434.79,7
51496,4.96,87.00,431.17,7
51508,4.96,86.10,426.71,7
51521,4.96,86.50,428.69,7
51533,4.96,86.40,428.20,7
51545,4.96,86.50,428.69,7
51558,4.96,86.60,429.19,7
51570,4.96,86.60,429.19,7
51582,4.96,86.90,430.68,7
51595,4.96,86.50,428.69,7
51607,4.96,86.30,428.05,7
51619,4.96,86.90,430.68,7
51632,4.96,87.20,432.16,7
51644,4.95,88.40,437.76,7
51656,4.96,86.70,429.69,7
51669,4.95,89.20,441.72,7
51681,4.96,86.50,428.69,7
51693,4.95,86.30,427.36,7
51706,4.96,87.30,432.66,7
51718,4.96,86.40,428.20,7
51730,4.96,87.20,432.16,7
51743,4.96,86.70,430.03,7
51755,4.96,88.00,436.13,7
51767,4.96,86.30,427.70,7
51780,4.96,86.50,428.69,7
51792,4.95,86.90,430.33,7
51804,4.96,86.30,427.70,7
51817,4.96,87.30,432.66,7
51829,4.96,86.40,428.20,7
51841,4.96,86.50,428.69,7
51854,4.96,86.00,426.56,7
51866,4.95,87.40,432.80,7
51878,4.95,87.30,432.31,7
51891,4.96,86.20,427.21,7
51903,4.96,87.10,431.67,7
51915,4.95,86.80,429.83,7
51928,4.96,86.60,429.19,7
51940,4.96,86.50,429.04,7
51953,4.96,87.50,433.65,7
51965,4.96,86.50,429.04,7
51977,4.96,87.40,433.15,7
51989,4.96,86.70,429.69,7
52002,4.95,86.50,428.35,7
52014,4.96,87.40,433.15,7
52027,4.96,87.20,432.16,7
52039,4.96,87.30,432.66,7
52051,4.96,86.50,428.69,7
52064,4.95,87.30,432.31,7
52076,4.96,86.40,428.20,7
52088,4.96,86.70,429.69,7
52101,4.96,87.70,434.64,7
52113,4.96,87.20,432.16,7
52125,4.96,86.60,429.19,7
52138,4.95,86.70,429.34,7
52150,4.96,86.30,427.70,7
52162,4.96,87.30,432.66,7
52175,4.95,87.10,431.32,7
52187,4.96,87.30,432.66,7
52199,4.96,87.60,434.15,7
52212,4.96,86.90,430.68,7
52224,4.96,86.60,429.19,7
52236,4.95,87.90,435.28,7
52249,4.96,86.70,429.69,7
52261,4.96,86.60,429.19,7
52273,4.96,86.50,429.04,7
52286,4.96,86.40,428.54,7
52298,4.96,86.60,429.19,7
52310,4.96,86.90,430.68,7
52323,4.96,87.40,433.15,7
52335,4.96,87.10,431.67,7
52348,4.96,86.10,427.06,7
52360,4.96,86.50,428.69,7
52372,4.96,86.70,429.69,7
52385,4.96,86.40,428.20,7
52397,4.96,86.40,428.54,7
52409,4.96,86.30,427.70,7
52422,4.96,86.50,428.69,7
52434,4.96,86.50,428.69,7
52446,4.96,86.40,428.20,7
52459,4.95,86.40,427.85,7
52471,4.96,86.70,429.69,7
52483,4.96,87.40,433.15,7
52496,4.96,86.40,428.20,7
52508,4.95,87.50,433.30,7
52520,4.96,86.40,428.20,7
52533,4.96,87.10,431.67,7
52545,4.95,87.40,432.80,7
52557,4.96,86.50,429.04,7
52570,4.96,86.30,428.05,7
52582,4.95,87.40,432.80,7
52594,4.96,86.40,428.20,7
52607,4.96,86.50,428.69,7
52619,4.96,86.70,429.69,7
52631,4.96,86.90,430.68,7
52644,4.96,86.90,430.68,7
52656,4.96,86.50,428.69,7
52668,4.96,86.50,428.69,7
52681,4.96,86.60,429.19,7
52693,4.96,87.80,435.14,7
52705,4.96,86.30,428.05,7
52718,4.96,86.30,427.70,7
52730,4.95,87.20,431.81,7
52742,4.96,87.10,431.67,7
52755,4.96,87.00,431.17,7
52767,4.96,86.60,429.19,7
52779,4.96,87.60,434.15,7
52792,4.96,86.60,429.19,7
52804,4.96,86.50,429.04,7
52816,4.95,87.00,430.82,7
52829,4.95,86.80,429.83,7
52841,4.96,86.60,429.19,7
52853,4.96,87.10,431.67,7
52866,4.96,86.60,429.19,7
52878,4.96,86.40,428.20,7
52890,4.96,87.60,434.15,7
52903,4.96,87.00,431.17,7
52915,4.96,86.60,429.19,7
52928,4.96,86.50,428.69,7
52940,4.96,86.80,430.18,7
52952,4.95,87.40,432.80,7
52965,4.96,86.50,428.69,7
52977,4.96,88.40,438.11,7
52989,4.96,86.40,428.54,7
53002,4.96,87.80,435.14,7
53014,4.96,86.50,428.69,7
53026,4.96,87.00,431.17,7
53040,4.96,86.20,427.21,7
53052,4.96,86.70,430.03,7
53064,4.96,87.50,433.65,7
53077,4.96,86.60,429.54,7
53089,4.95,86.30,427.36,7
53101,4.96,87.50,433.65,7
53114,4.95,86.40,427.85,7
53126,4.96,86.20,427.21,7
53138,4.96,86.60,429.19,7
53151,4.96,86.40,428.20,7
53163,4.96,86.60,429.19,7
53175,4.96,86.60,429.19,7
53188,4.96,87.70,434.64,7
53200,4.96,86.30,427.70,7
53212,4.95,87.20,431.81,7
53225,4.95,87.40,432.80,7
53237,4.96,86.60,429.19,7
53249,4.96,86.50,428.69,7
53262,4.96,87.10,431.67,7
53274,4.96,86.50,428.69,7
53287,4.96,86.40,428.20,7
53299,4.96,87.50,433.65,7
53311,4.95,87.60,433.80,7
53324,4.96,87.50,433.65,7
53336,4.96,86.60,429.19,7
53348,4.96,86.50,428.69,7
53361,4.96,86.60,429.19,7
53373,4.95,86.60,428.50,7
53385,4.95,88.20,436.77,7
53398,4.95,87.10,431.32,7
53410,4.95,87.40,432.80,7
53422,4.96,86.30,428.05,7
53435,4.96,87.10,431.67,7
53447,4.96,87.20,432.16,7
53459,4.96,86.50,428.69,7
53472,4.95,86.30,427.36,7
53484,4.96,86.60,429.54,7
53496,4.95,87.90,435.28,7
53509,4.96,86.50,428.69,7
53521,4.96,86.50,429.04,7
53533,4.95,87.20,431.81,7
53546,4.96,86.90,430.68,7
53558,4.96,86.70,429.69,7
53570,4.96,88.50,438.61,7
53583,4.96,86.30,427.70,7
53595,4.96,86.60,429.19,7
53607,4.96,87.20,432.16,7
53620,4.95,86.90,430.33,7
53632,4.95,88.80,439.74,7
53644,4.96,86.30,427.70,7
53657,4.96,86.90,430.68,7
53669,4.96,86.40,428.54,7
53682,4.96,86.50,428.69,7
53694,4.96,86.60,429.19,7
53706,4.96,86.90,430.68,7
53719,4.96,87.50,433.65,7
53731,4.96,86.50,429.04,7
53743,4.96,87.10,431.67,7
53756,4.95,86.70,429.34,7
53768,4.96,86.50,428.69,7
53780,4.95,87.10,431.32,7
53793,4.95,86.50,428.35,7
53805,4.96,87.30,432.66,7
53817,4.96,87.00,431.17,7
53830,4.96,86.90,430.68,7
53842,4.96,86.60,429.19,7
53854,4.96,87.10,431.67,7
53867,4.96,86.50,428.69,7
53879,4.96,87.10,431.67,7
53891,4.96,86.10,426.71,7
53904,4.95,87.50,433.30,7
53916,4.96,86.50,428.69,7
53928,4.95,87.80,434.79,7
53941,4.96,87.80,435.14,7
53953,4.96,86.20,427.21,7
53965,4.96,87.00,431.17,7
53978,4.96,86.90,430.68,7
53990,4.96,86.50,428.69,7
54002,4.96,86.50,428.69,7
54015,4.96,86.50,428.69,7
54027,4.96,86.50,429.04,7
54039,4.96,86.60,429.19,7
54052,4.96,87.20,432.16,7
54064,4.96,87.40,433.50,7
54076,4.96,86.70,429.69,7
54089,4.96,86.30,427.70,7
54101,4.96,87.00,431.17,7
54113,4.96,86.40,428.54,7
54126,4.96,86.40,428.54,7
54138,4.96,86.70,430.03,7
54150,4.96,86.40,428.20,7
54163,4.95,87.30,432.31,7
54175,4.96,86.40,428.54,7
54187,4.96,86.70,429.69,7
54200,4.96,86.40,428.20,7
54212,4.96,87.40,433.15,7
54224,4.96,86.30,427.70,7
54237,4.96,86.70,429.69,7
54249,4.96,87.70,434.64,7
54262,4.95,86.50,428.35,7
54274,4.96,86.50,428.69,7
54286,4.96,87.10,431.67,7
54299,4.96,86.70,429.69,7
54311,4.96,86.40,428.20,7
54323,4.96,87.20,432.16,7
54336,4.95,86.70,429.34,7
54348,4.96,86.30,427.70,7
54360,4.96,86.70,429.69,7
54373,4.96,86.30,427.70,7
54385,4.96,86.70,429.69,7
54397,4.96,87.00,431.17,7
54410,4.96,86.50,428.69,7
54422,4.96,86.50,428.69,7
54434,4.96,87.80,435.14,7
54447,4.96,86.70,429.69,7
54459,4.96,86.60,429.19,7
54471,4.96,87.00,431.17,7
54484,4.96,86.70,430.03,7
54496,4.96,87.10,431.67,7
54508,4.96,86.60,429.54,7
54521,4.95,87.70,434.29,7
54533,4.95,86.70,429.34,7
54546,4.96,86.80,430.18,7
54558,4.96,86.30,427.70,7
54570,4.96,86.60,429.19,7
54583,4.96,86.40,428.20,7
54595,4.96,86.70,429.69,7
54607,4.96,85.90,425.72,7
54620,4.96,86.50,428.69,7
54632,4.95,87.80,434.79,7
54644,4.96,87.00,431.17,7
54657,4.96,87.10,431.67,7
54669,4.96,87.10,431.67,7
54681,4.96,86.90,430.68,7
54694,4.96,86.80,430.53,7
54706,4.96,86.50,428.69,7
54718,4.95,87.10,431.32,7
54731,4.96,85.80,425.22,7
54743,4.96,86.70,429.69,7
54755,4.96,86.60,429.19,7
54768,4.96,87.10,431.67,7
54780,4.96,86.10,426.71,7
54792,4.96,88.20,437.12,7
54805,4.96,86.20,427.21,7
54817,4.96,86.60,429.19,7
54829,4.96,86.60,429.19,7
54842,4.96,86.90,430.68,7
54854,4.96,86.70,429.69,7
54866,4.96,86.00,426.22,7
54879,4.96,87.10,432.02,7
54891,4.96,86.60,429.19,7
54903,4.96,86.40,428.20,7
54916,4.96,86.60,429.19,7
54928,4.96,86.60,429.54,7
54941,4.96,86.70,429.69,7
54953,4.95,87.50,433.30,7
54965,4.95,87.50,433.30,7
54978,4.96,86.60,429.19,7
54990,4.96,87.30,432.66,7
55002,4.95,86.60,428.84,7
55015,4.96,86.30,427.70,7
55027,4.96,87.10,431.67,7
55039,4.96,87.50,433.65,7
55052,4.96,86.80,430.18,7
55064,4.96,86.30,427.70,7
55076,4.96,86.40,428.20,7
55089,4.96,86.30,427.70,7
55101,4.96,86.60,429.19,7
55113,4.96,87.40,433.15,7
55126,4.96,87.00,431.17,7
55138,4.96,86.40,428.20,7
55150,4.96,87.40,433.15,7
55163,4.96,86.50,428.69,7
55175,4.96,86.50,429.04,7
55187,4.96,87.30,432.66,7
55200,4.96,86.40,428.54,7
55212,4.96,87.50,433.65,7
55224,4.96,86.50,428.69,7
55237,4.95,87.90,435.28,7
55249,4.96,86.50,428.69,7
55261,4.96,86.10,427.06,7
55274,4.96,87.40,433.15,7
55286,4.96,86.30,427.70,7
55298,4.96,86.60,429.19,7
55311,4.96,86.70,430.03,7
55323,4.96,86.50,428.69,7
55335,4.96,86.50,428.69,7
55348,4.96,87.80,435.14,7
55360,4.96,86.50,428.69,7
55372,4.96,86.40,428.20,7
55385,4.96,86.60,429.19,7
55397,4.96,86.60,429.54,7
55409,4.96,86.60,429.54,7
55422,4.96,86.20,427.55,7
55434,4.96,86.50,429.04,7
55446,4.95,87.60,433.80,7
55459,4.96,86.50,428.69,7
55471,4.95,87.50,433.30,7
55483,4.96,86.20,427.55,7
55496,4.95,87.20,431.81,7
55508,4.96,86.50,429.04,7
55520,4.96,86.20,427.21,7
55533,4.96,87.00,431.17,7
55545,4.95,88.00,435.78,7
55558,4.96,86.60,429.19,7
55570,4.96,87.40,433.15,7
55582,4.96,87.30,433.01,7
55594,4.96,86.50,428.69,7
55607,4.95,86.20,426.86,7
55619,4.96,87.40,433.15,7
55632,4.96,86.90,430.68,7
55644,4.96,86.70,430.03,7
55656,4.95,86.50,428.35,7
55669,4.96,87.70,434.64,7
55681,4.96,86.40,428.20,7
55693,4.96,86.90,430.68,7
55706,4.96,86.60,429.19,7
55718,4.95,86.90,430.33,7
55730,4.96,87.90,435.63,7
55743,4.96,86.40,428.20,7
55755,4.95,87.70,434.29,7
55767,4.95,86.10,426.37,7
55780,4.96,86.50,428.69,7
55792,4.96,86.50,428.69,7
55804,4.96,86.10,426.71,7
55817,4.96,86.60,429.19,7
55829,4.96,87.30,432.66,7
55841,4.96,86.50,428.69,7
55854,4.96,86.60,429.19,7
55866,4.95,86.60,428.84,7
55878,4.96,86.50,428.69,7
55891,4.96,86.50,429.04,7
55903,4.96,87.10,431.67,7
55915,4.95,87.20,431.81,7
55928,4.96,87.10,431.67,7
55940,4.96,86.70,429.69,7
55952,4.96,86.50,428.69,7
55965,4.96,86.30,427.70,7
55977,4.96,87.40,433.15,7
55989,4.95,87.60,433.80,7
56002,4.96,87.20,432.16,7
56014,4.96,86.70,429.69,7
56027,4.96,87.20,432.16,7
56039,4.96,86.40,428.20,7
56051,4.96,86.90,430.68,7
56064,4.95,87.30,432.31,7
56076,4.96,86.30,427.70,7
56088,4.96,86.50,428.69,7
56101,4.96,86.90,430.68,7
56113,4.96,86.40,428.20,7
56125,4.96,86.20,427.55,7
56138,4.96,86.20,427.21,7
56150,4.96,86.50,428.69,7
56162,4.96,86.70,429.69,7
56175,4.96,87.30,432.66,7
56187,4.96,86.90,430.68,7
56199,4.96,86.70,429.69,7
56212,4.96,87.80,435.14,7
56224,4.96,86.40,428.20,7
56236,4.96,87.50,433.65,7
56249,4.96,86.40,428.20,7
56261,4.96,87.70,434.64,7
56273,4.96,87.00,431.17,7
56286,4.96,86.60,429.19,7
56298,4.96,86.50,428.69,7
56310,4.95,88.50,438.25,7
56323,4.96,86.40,428.20,7
56335,4.95,87.60,433.80,7
56347,4.96,86.60,429.19,7
56361,4.96,87.30,432.66,7
56373,4.95,87.00,430.82,7
56386,4.95,87.30,432.31,7
56398,4.96,87.80,435.14,7
56410,4.96,86.30,427.70,7
56423,4.96,86.90,430.68,7
56435,4.96,86.90,430.68,7
56447,4.96,86.60,429.19,7
56460,4.96,86.80,430.18,7
56472,4.96,86.50,428.69,7
56484,4.96,86.60,429.19,7
56497,4.96,86.20,427.21,7
56509,4.96,86.50,428.69,7
56521,4.96,86.30,428.05,7
56534,4.96,86.70,429.69,7
56546,4.96,86.30,427.70,7
56558,4.96,86.40,428.20,7
56571,4.96,86.50,428.69,7
56583,4.96,87.10,432.02,7
56595,4.96,87.20,432.16,7
56608,4.96,86.40,428.54,7
56620,4.96,86.30,427.70,7
56632,4.96,88.00,436.48,7
56645,4.96,86.60,429.19,7
56657,4.96,86.60,429.19,7
56669,4.96,86.60,429.19,7
56682,4.96,86.60,429.19,7
56694,4.96,86.50,428.69,7
56706,4.96,86.50,428.69,7
56719,4.96,86.40,428.20,7
56731,4.96,86.50,428.69,7
56743,4.96,86.50,428.69,7
56756,4.96,86.40,428.20,7
56768,4.96,86.60,429.19,7
56780,4.95,87.60,433.80,7
56793,4.96,86.60,429.19,7
